*️⃣	asterisk	asterisk	asterisk keycap: *
0️⃣	zero	zero	zero keycap: 0
1️⃣	one	one	one keycap: 1
2️⃣	two	two	two keycap: 2
3️⃣	three	three	three keycap: 3
4️⃣	four	four	four keycap: 4
5️⃣	five	five	five keycap: 5
6️⃣	six	six	six keycap: 6
7️⃣	seven	seven	seven keycap: 7
8️⃣	eight	eight	eight keycap: 8
9️⃣	nine	nine	nine keycap: 9
🔟	keycap_ten	keycap_ten	keycap_ten keycap: 10
🔠	capital_abcd	capital_abcd	capital_abcd input latin uppercase letters
🔡	abcd	abcd	abcd input latin lowercase
🔢	1234	1234	1234 input numbers numbers
🔣	symbols	symbols	symbols input symbols
🔤	abc	abc	abc input latin letters alphabet
🅰️	a	a	a A button (blood type)
🆎	ab	ab	ab AB button (blood type)
🅱️	b	b	b B button (blood type)
🆑	cl	cl	cl CL button
🆒	cool	cool	cool COOL button
🆓	free	free	free FREE button
ℹ️	information_source	information_source	information_source information
🆔	id	id	id ID button
Ⓜ️	m	m	m circled M
🆕	new	new	new NEW button fresh
🆖	ng	ng	ng NG button
🅾️	o2	o2	o2 O button (blood type)
🆗	ok	ok	ok OK button yes
🅿️	parking	parking	parking P button
🆘	sos	sos	sos SOS button help emergency
🆙	up	up	up UP! button
🆚	vs	vs	vs VS button
🈁	koko	koko	koko Japanese “here” button
🈂️	sa	sa	sa Japanese “service charge” button
🈷️	u6708	u6708	u6708 Japanese “monthly amount” button
🈶	u6709	u6709	u6709 Japanese “not free of charge” button
🈯	u6307	u6307	u6307 Japanese “reserved” button
🉐	ideograph_advantage	ideograph_advantage	ideograph_advantage Japanese “bargain” button
🈹	u5272	u5272	u5272 Japanese “discount” button
🈚	u7121	u7121	u7121 Japanese “free of charge” button
🈲	u7981	u7981	u7981 Japanese “prohibited” button
🉑	accept	accept	accept Japanese “acceptable” button
🈸	u7533	u7533	u7533 Japanese “application” button
🈴	u5408	u5408	u5408 Japanese “passing grade” button
🈳	u7a7a	u7a7a	u7a7a Japanese “vacancy” button
㊗️	congratulations	congratulations	congratulations Japanese “congratulations” button
㊙️	secret	secret	secret Japanese “secret” button
🈺	u55b6	u55b6	u55b6 Japanese “open for business” button
🈵	u6e80	u6e80	u6e80 Japanese “no vacancy” button
🔴	red_circle	red_circle	red_circle red circle
🟠	orange_circle	orange_circle	orange_circle orange circle
🟡	yellow_circle	yellow_circle	yellow_circle yellow circle
🟢	green_circle	green_circle	green_circle green circle
🔵	large_blue_circle	large_blue_circle	large_blue_circle blue circle
🟣	purple_circle	purple_circle	purple_circle purple circle
🟤	brown_circle	brown_circle	brown_circle brown circle
⚫	black_circle	black_circle	black_circle black circle
⚪	white_circle	white_circle	white_circle white circle
🟥	red_square	red_square	red_square red square
🟧	orange_square	orange_square	orange_square orange square
🟨	yellow_square	yellow_square	yellow_square yellow square
🟩	green_square	green_square	green_square green square
🟦	blue_square	blue_square	blue_square blue square
🟪	purple_square	purple_square	purple_square purple square
🟫	brown_square	brown_square	brown_square brown square
⬛	black_large_square	black_large_square	black_large_square black large square
⬜	white_large_square	white_large_square	white_large_square white large square
◼️	black_medium_square	black_medium_square	black_medium_square black medium square
◻️	white_medium_square	white_medium_square	white_medium_square white medium square
◾	black_medium_small_square	black_medium_small_square	black_medium_small_square black medium-small square
◽	white_medium_small_square	white_medium_small_square	white_medium_small_square white medium-small square
▪️	black_small_square	black_small_square	black_small_square black small square
▫️	white_small_square	white_small_square	white_small_square white small square
🔶	large_orange_diamond	large_orange_diamond	large_orange_diamond large orange diamond
🔷	large_blue_diamond	large_blue_diamond	large_blue_diamond large blue diamond
🔸	small_orange_diamond	small_orange_diamond	small_orange_diamond small orange diamond
🔹	small_blue_diamond	small_blue_diamond	small_blue_diamond small blue diamond
🔺	small_red_triangle	small_red_triangle	small_red_triangle red triangle pointed up
🔻	small_red_triangle_down	small_red_triangle_down	small_red_triangle_down red triangle pointed down
💠	diamond_shape_with_a_dot_inside	diamond_shape_with_a_dot_inside	diamond_shape_with_a_dot_inside diamond with a dot
🔘	radio_button	radio_button	radio_button radio button
🔳	white_square_button	white_square_button	white_square_button white square button
🔲	black_square_button	black_square_button	black_square_button black square button
🏁	checkered_flag	checkered_flag	checkered_flag chequered flag milestone finish
🚩	triangular_flag_on_post	triangular_flag_on_post	triangular_flag_on_post triangular flag
🎌	crossed_flags	crossed_flags	crossed_flags crossed flags
🏴	black_flag	black_flag	black_flag black flag
🏳️	white_flag	white_flag	white_flag white flag
🏳️‍🌈	rainbow_flag	rainbow_flag	rainbow_flag rainbow flag pride
🏳️‍⚧️	transgender_flag	transgender_flag	transgender_flag transgender flag
🏴‍☠️	pirate_flag	pirate_flag	pirate_flag pirate flag
🇦🇨	ascension_island	ascension_island	ascension_island flag: Ascension Island
🇦🇩	andorra	andorra	andorra flag: Andorra
🇦🇪	united_arab_emirates	united_arab_emirates	united_arab_emirates flag: United Arab Emirates
🇦🇫	afghanistan	afghanistan	afghanistan flag: Afghanistan
🇦🇬	antigua_barbuda	antigua_barbuda	antigua_barbuda flag: Antigua & Barbuda
🇦🇮	anguilla	anguilla	anguilla flag: Anguilla
🇦🇱	albania	albania	albania flag: Albania
🇦🇲	armenia	armenia	armenia flag: Armenia
🇦🇴	angola	angola	angola flag: Angola
🇦🇶	antarctica	antarctica	antarctica flag: Antarctica
🇦🇷	argentina	argentina	argentina flag: Argentina
🇦🇸	american_samoa	american_samoa	american_samoa flag: American Samoa
🇦🇹	austria	austria	austria flag: Austria
🇦🇺	australia	australia	australia flag: Australia
🇦🇼	aruba	aruba	aruba flag: Aruba
🇦🇽	aland_islands	aland_islands	aland_islands flag: Åland Islands
🇦🇿	azerbaijan	azerbaijan	azerbaijan flag: Azerbaijan
🇧🇦	bosnia_herzegovina	bosnia_herzegovina	bosnia_herzegovina flag: Bosnia & Herzegovina
🇧🇧	barbados	barbados	barbados flag: Barbados
🇧🇩	bangladesh	bangladesh	bangladesh flag: Bangladesh
🇧🇪	belgium	belgium	belgium flag: Belgium
🇧🇫	burkina_faso	burkina_faso	burkina_faso flag: Burkina Faso
🇧🇬	bulgaria	bulgaria	bulgaria flag: Bulgaria
🇧🇭	bahrain	bahrain	bahrain flag: Bahrain
🇧🇮	burundi	burundi	burundi flag: Burundi
🇧🇯	benin	benin	benin flag: Benin
🇧🇱	st_barthelemy	st_barthelemy	st_barthelemy flag: St. Barthélemy
🇧🇲	bermuda	bermuda	bermuda flag: Bermuda
🇧🇳	brunei	brunei	brunei flag: Brunei
🇧🇴	bolivia	bolivia	bolivia flag: Bolivia
🇧🇶	caribbean_netherlands	caribbean_netherlands	caribbean_netherlands flag: Caribbean Netherlands
🇧🇷	brazil	brazil	brazil flag: Brazil
🇧🇸	bahamas	bahamas	bahamas flag: Bahamas
🇧🇹	bhutan	bhutan	bhutan flag: Bhutan
🇧🇻	bouvet_island	bouvet_island	bouvet_island flag: Bouvet Island
🇧🇼	botswana	botswana	botswana flag: Botswana
🇧🇾	belarus	belarus	belarus flag: Belarus
🇧🇿	belize	belize	belize flag: Belize
🇨🇦	canada	canada	canada flag: Canada
🇨🇨	cocos_islands	cocos_islands	cocos_islands flag: Cocos (Keeling) Islands keeling
🇨🇩	congo_kinshasa	congo_kinshasa	congo_kinshasa flag: Congo - Kinshasa
🇨🇫	central_african_republic	central_african_republic	central_african_republic flag: Central African Republic
🇨🇬	congo_brazzaville	congo_brazzaville	congo_brazzaville flag: Congo - Brazzaville
🇨🇭	switzerland	switzerland	switzerland flag: Switzerland
🇨🇮	cote_divoire	cote_divoire	cote_divoire flag: Côte d’Ivoire ivory
🇨🇰	cook_islands	cook_islands	cook_islands flag: Cook Islands
🇨🇱	chile	chile	chile flag: Chile
🇨🇲	cameroon	cameroon	cameroon flag: Cameroon
🇨🇳	cn	cn	cn flag: China china
🇨🇴	colombia	colombia	colombia flag: Colombia
🇨🇵	clipperton_island	clipperton_island	clipperton_island flag: Clipperton Island
🇨🇷	costa_rica	costa_rica	costa_rica flag: Costa Rica
🇨🇺	cuba	cuba	cuba flag: Cuba
🇨🇻	cape_verde	cape_verde	cape_verde flag: Cape Verde
🇨🇼	curacao	curacao	curacao flag: Curaçao
🇨🇽	christmas_island	christmas_island	christmas_island flag: Christmas Island
🇨🇾	cyprus	cyprus	cyprus flag: Cyprus
🇨🇿	czech_republic	czech_republic	czech_republic flag: Czechia
🇩🇪	de	de	de flag: Germany flag germany
🇩🇬	diego_garcia	diego_garcia	diego_garcia flag: Diego Garcia
🇩🇯	djibouti	djibouti	djibouti flag: Djibouti
🇩🇰	denmark	denmark	denmark flag: Denmark
🇩🇲	dominica	dominica	dominica flag: Dominica
🇩🇴	dominican_republic	dominican_republic	dominican_republic flag: Dominican Republic
🇩🇿	algeria	algeria	algeria flag: Algeria
🇪🇦	ceuta_melilla	ceuta_melilla	ceuta_melilla flag: Ceuta & Melilla
🇪🇨	ecuador	ecuador	ecuador flag: Ecuador
🇪🇪	estonia	estonia	estonia flag: Estonia
🇪🇬	egypt	egypt	egypt flag: Egypt
🇪🇭	western_sahara	western_sahara	western_sahara flag: Western Sahara
🇪🇷	eritrea	eritrea	eritrea flag: Eritrea
🇪🇸	es	es	es flag: Spain spain
🇪🇹	ethiopia	ethiopia	ethiopia flag: Ethiopia
🇪🇺	eu	eu,european_union	eu european_union flag: European Union
🇫🇮	finland	finland	finland flag: Finland
🇫🇯	fiji	fiji	fiji flag: Fiji
🇫🇰	falkland_islands	falkland_islands	falkland_islands flag: Falkland Islands
🇫🇲	micronesia	micronesia	micronesia flag: Micronesia
🇫🇴	faroe_islands	faroe_islands	faroe_islands flag: Faroe Islands
🇫🇷	fr	fr	fr flag: France france french
🇬🇦	gabon	gabon	gabon flag: Gabon
🇬🇧	gb	gb,uk	gb uk flag: United Kingdom flag british
🇬🇩	grenada	grenada	grenada flag: Grenada
🇬🇪	georgia	georgia	georgia flag: Georgia
🇬🇫	french_guiana	french_guiana	french_guiana flag: French Guiana
🇬🇬	guernsey	guernsey	guernsey flag: Guernsey
🇬🇭	ghana	ghana	ghana flag: Ghana
🇬🇮	gibraltar	gibraltar	gibraltar flag: Gibraltar
🇬🇱	greenland	greenland	greenland flag: Greenland
🇬🇲	gambia	gambia	gambia flag: Gambia
🇬🇳	guinea	guinea	guinea flag: Guinea
🇬🇵	guadeloupe	guadeloupe	guadeloupe flag: Guadeloupe
🇬🇶	equatorial_guinea	equatorial_guinea	equatorial_guinea flag: Equatorial Guinea
🇬🇷	greece	greece	greece flag: Greece
🇬🇸	south_georgia_south_sandwich_islands	south_georgia_south_sandwich_islands	south_georgia_south_sandwich_islands flag: South Georgia & South Sandwich Islands
🇬🇹	guatemala	guatemala	guatemala flag: Guatemala
🇬🇺	guam	guam	guam flag: Guam
🇬🇼	guinea_bissau	guinea_bissau	guinea_bissau flag: Guinea-Bissau
🇬🇾	guyana	guyana	guyana flag: Guyana
🇭🇰	hong_kong	hong_kong	hong_kong flag: Hong Kong SAR China
🇭🇲	heard_mcdonald_islands	heard_mcdonald_islands	heard_mcdonald_islands flag: Heard & McDonald Islands
🇭🇳	honduras	honduras	honduras flag: Honduras
🇭🇷	croatia	croatia	croatia flag: Croatia
🇭🇹	haiti	haiti	haiti flag: Haiti
🇭🇺	hungary	hungary	hungary flag: Hungary
🇮🇨	canary_islands	canary_islands	canary_islands flag: Canary Islands
🇮🇩	indonesia	indonesia	indonesia flag: Indonesia
🇮🇪	ireland	ireland	ireland flag: Ireland
🇮🇱	israel	israel	israel flag: Israel
🇮🇲	isle_of_man	isle_of_man	isle_of_man flag: Isle of Man
🇮🇳	india	india	india flag: India
🇮🇴	british_indian_ocean_territory	british_indian_ocean_territory	british_indian_ocean_territory flag: British Indian Ocean Territory
🇮🇶	iraq	iraq	iraq flag: Iraq
🇮🇷	iran	iran	iran flag: Iran
🇮🇸	iceland	iceland	iceland flag: Iceland
🇮🇹	it	it	it flag: Italy italy
🇯🇪	jersey	jersey	jersey flag: Jersey
🇯🇲	jamaica	jamaica	jamaica flag: Jamaica
🇯🇴	jordan	jordan	jordan flag: Jordan
🇯🇵	jp	jp	jp flag: Japan japan
🇰🇪	kenya	kenya	kenya flag: Kenya
🇰🇬	kyrgyzstan	kyrgyzstan	kyrgyzstan flag: Kyrgyzstan
🇰🇭	cambodia	cambodia	cambodia flag: Cambodia
🇰🇮	kiribati	kiribati	kiribati flag: Kiribati
🇰🇲	comoros	comoros	comoros flag: Comoros
🇰🇳	st_kitts_nevis	st_kitts_nevis	st_kitts_nevis flag: St. Kitts & Nevis
🇰🇵	north_korea	north_korea	north_korea flag: North Korea
🇰🇷	kr	kr	kr flag: South Korea korea
🇰🇼	kuwait	kuwait	kuwait flag: Kuwait
🇰🇾	cayman_islands	cayman_islands	cayman_islands flag: Cayman Islands
🇰🇿	kazakhstan	kazakhstan	kazakhstan flag: Kazakhstan
🇱🇦	laos	laos	laos flag: Laos
🇱🇧	lebanon	lebanon	lebanon flag: Lebanon
🇱🇨	st_lucia	st_lucia	st_lucia flag: St. Lucia
🇱🇮	liechtenstein	liechtenstein	liechtenstein flag: Liechtenstein
🇱🇰	sri_lanka	sri_lanka	sri_lanka flag: Sri Lanka
🇱🇷	liberia	liberia	liberia flag: Liberia
🇱🇸	lesotho	lesotho	lesotho flag: Lesotho
🇱🇹	lithuania	lithuania	lithuania flag: Lithuania
🇱🇺	luxembourg	luxembourg	luxembourg flag: Luxembourg
🇱🇻	latvia	latvia	latvia flag: Latvia
🇱🇾	libya	libya	libya flag: Libya
🇲🇦	morocco	morocco	morocco flag: Morocco
🇲🇨	monaco	monaco	monaco flag: Monaco
🇲🇩	moldova	moldova	moldova flag: Moldova
🇲🇪	montenegro	montenegro	montenegro flag: Montenegro
🇲🇫	st_martin	st_martin	st_martin flag: St. Martin
🇲🇬	madagascar	madagascar	madagascar flag: Madagascar
🇲🇭	marshall_islands	marshall_islands	marshall_islands flag: Marshall Islands
🇲🇰	macedonia	macedonia	macedonia flag: North Macedonia
🇲🇱	mali	mali	mali flag: Mali
🇲🇲	myanmar	myanmar	myanmar flag: Myanmar (Burma) burma
🇲🇳	mongolia	mongolia	mongolia flag: Mongolia
🇲🇴	macau	macau	macau flag: Macao SAR China
🇲🇵	northern_mariana_islands	northern_mariana_islands	northern_mariana_islands flag: Northern Mariana Islands
🇲🇶	martinique	martinique	martinique flag: Martinique
🇲🇷	mauritania	mauritania	mauritania flag: Mauritania
🇲🇸	montserrat	montserrat	montserrat flag: Montserrat
🇲🇹	malta	malta	malta flag: Malta
🇲🇺	mauritius	mauritius	mauritius flag: Mauritius
🇲🇻	maldives	maldives	maldives flag: Maldives
🇲🇼	malawi	malawi	malawi flag: Malawi
🇲🇽	mexico	mexico	mexico flag: Mexico
🇲🇾	malaysia	malaysia	malaysia flag: Malaysia
🇲🇿	mozambique	mozambique	mozambique flag: Mozambique
🇳🇦	namibia	namibia	namibia flag: Namibia
🇳🇨	new_caledonia	new_caledonia	new_caledonia flag: New Caledonia
🇳🇪	niger	niger	niger flag: Niger
🇳🇫	norfolk_island	norfolk_island	norfolk_island flag: Norfolk Island
🇳🇬	nigeria	nigeria	nigeria flag: Nigeria
🇳🇮	nicaragua	nicaragua	nicaragua flag: Nicaragua
🇳🇱	netherlands	netherlands	netherlands flag: Netherlands
🇳🇴	norway	norway	norway flag: Norway
🇳🇵	nepal	nepal	nepal flag: Nepal
🇳🇷	nauru	nauru	nauru flag: Nauru
🇳🇺	niue	niue	niue flag: Niue
🇳🇿	new_zealand	new_zealand	new_zealand flag: New Zealand
🇴🇲	oman	oman	oman flag: Oman
🇵🇦	panama	panama	panama flag: Panama
🇵🇪	peru	peru	peru flag: Peru
🇵🇫	french_polynesia	french_polynesia	french_polynesia flag: French Polynesia
🇵🇬	papua_new_guinea	papua_new_guinea	papua_new_guinea flag: Papua New Guinea
🇵🇭	philippines	philippines	philippines flag: Philippines
🇵🇰	pakistan	pakistan	pakistan flag: Pakistan
🇵🇱	poland	poland	poland flag: Poland
🇵🇲	st_pierre_miquelon	st_pierre_miquelon	st_pierre_miquelon flag: St. Pierre & Miquelon
🇵🇳	pitcairn_islands	pitcairn_islands	pitcairn_islands flag: Pitcairn Islands
🇵🇷	puerto_rico	puerto_rico	puerto_rico flag: Puerto Rico
🇵🇸	palestinian_territories	palestinian_territories	palestinian_territories flag: Palestinian Territories
🇵🇹	portugal	portugal	portugal flag: Portugal
🇵🇼	palau	palau	palau flag: Palau
🇵🇾	paraguay	paraguay	paraguay flag: Paraguay
🇶🇦	qatar	qatar	qatar flag: Qatar
🇷🇪	reunion	reunion	reunion flag: Réunion
🇷🇴	romania	romania	romania flag: Romania
🇷🇸	serbia	serbia	serbia flag: Serbia
🇷🇺	ru	ru	ru flag: Russia russia
🇷🇼	rwanda	rwanda	rwanda flag: Rwanda
🇸🇦	saudi_arabia	saudi_arabia	saudi_arabia flag: Saudi Arabia
🇸🇧	solomon_islands	solomon_islands	solomon_islands flag: Solomon Islands
🇸🇨	seychelles	seychelles	seychelles flag: Seychelles
🇸🇩	sudan	sudan	sudan flag: Sudan
🇸🇪	sweden	sweden	sweden flag: Sweden
🇸🇬	singapore	singapore	singapore flag: Singapore
🇸🇭	st_helena	st_helena	st_helena flag: St. Helena
🇸🇮	slovenia	slovenia	slovenia flag: Slovenia
🇸🇯	svalbard_jan_mayen	svalbard_jan_mayen	svalbard_jan_mayen flag: Svalbard & Jan Mayen
🇸🇰	slovakia	slovakia	slovakia flag: Slovakia
🇸🇱	sierra_leone	sierra_leone	sierra_leone flag: Sierra Leone
🇸🇲	san_marino	san_marino	san_marino flag: San Marino
🇸🇳	senegal	senegal	senegal flag: Senegal
🇸🇴	somalia	somalia	somalia flag: Somalia
🇸🇷	suriname	suriname	suriname flag: Suriname
🇸🇸	south_sudan	south_sudan	south_sudan flag: South Sudan
🇸🇹	sao_tome_principe	sao_tome_principe	sao_tome_principe flag: São Tomé & Príncipe
🇸🇻	el_salvador	el_salvador	el_salvador flag: El Salvador
🇸🇽	sint_maarten	sint_maarten	sint_maarten flag: Sint Maarten
🇸🇾	syria	syria	syria flag: Syria
🇸🇿	swaziland	swaziland	swaziland flag: Eswatini
🇹🇦	tristan_da_cunha	tristan_da_cunha	tristan_da_cunha flag: Tristan da Cunha
🇹🇨	turks_caicos_islands	turks_caicos_islands	turks_caicos_islands flag: Turks & Caicos Islands
🇹🇩	chad	chad	chad flag: Chad
🇹🇫	french_southern_territories	french_southern_territories	french_southern_territories flag: French Southern Territories
🇹🇬	togo	togo	togo flag: Togo
🇹🇭	thailand	thailand	thailand flag: Thailand
🇹🇯	tajikistan	tajikistan	tajikistan flag: Tajikistan
🇹🇰	tokelau	tokelau	tokelau flag: Tokelau
🇹🇱	timor_leste	timor_leste	timor_leste flag: Timor-Leste
🇹🇲	turkmenistan	turkmenistan	turkmenistan flag: Turkmenistan
🇹🇳	tunisia	tunisia	tunisia flag: Tunisia
🇹🇴	tonga	tonga	tonga flag: Tonga
🇹🇷	tr	tr	tr flag: Turkey turkey
🇹🇹	trinidad_tobago	trinidad_tobago	trinidad_tobago flag: Trinidad & Tobago
🇹🇻	tuvalu	tuvalu	tuvalu flag: Tuvalu
🇹🇼	taiwan	taiwan	taiwan flag: Taiwan
🇹🇿	tanzania	tanzania	tanzania flag: Tanzania
🇺🇦	ukraine	ukraine	ukraine flag: Ukraine
🇺🇬	uganda	uganda	uganda flag: Uganda
🇺🇲	us_outlying_islands	us_outlying_islands	us_outlying_islands flag: U.S. Outlying Islands
🇺🇳	united_nations	united_nations	united_nations flag: United Nations
🇺🇸	us	us	us flag: United States flag united america
🇺🇾	uruguay	uruguay	uruguay flag: Uruguay
🇺🇿	uzbekistan	uzbekistan	uzbekistan flag: Uzbekistan
🇻🇦	vatican_city	vatican_city	vatican_city flag: Vatican City
🇻🇨	st_vincent_grenadines	st_vincent_grenadines	st_vincent_grenadines flag: St. Vincent & Grenadines
🇻🇪	venezuela	venezuela	venezuela flag: Venezuela
🇻🇬	british_virgin_islands	british_virgin_islands	british_virgin_islands flag: British Virgin Islands
🇻🇮	us_virgin_islands	us_virgin_islands	us_virgin_islands flag: U.S. Virgin Islands
🇻🇳	vietnam	vietnam	vietnam flag: Vietnam
🇻🇺	vanuatu	vanuatu	vanuatu flag: Vanuatu
🇼🇫	wallis_futuna	wallis_futuna	wallis_futuna flag: Wallis & Futuna
🇼🇸	samoa	samoa	samoa flag: Samoa
🇽🇰	kosovo	kosovo	kosovo flag: Kosovo
🇾🇪	yemen	yemen	yemen flag: Yemen
🇾🇹	mayotte	mayotte	mayotte flag: Mayotte
🇿🇦	south_africa	south_africa	south_africa flag: South Africa
🇿🇲	zambia	zambia	zambia flag: Zambia
🇿🇼	zimbabwe	zimbabwe	zimbabwe flag: Zimbabwe
🏴󠁧󠁢󠁥󠁮󠁧󠁿	england	england	england flag: England
🏴󠁧󠁢󠁳󠁣󠁴󠁿	scotland	scotland	scotland flag: Scotland
🏴󠁧󠁢󠁷󠁬󠁳󠁿	wales	wales	wales flag: Wales
